#
# This data is modified from the original version.
# source : https://raw.githubusercontent.com/jpatokal/openflights/master/data/airlines.dat
# Modif : ColName
#

"airlineID","name","alias","IATA","ICAO","Callsign","Country","Active"
3633,"Nefteyugansk Aviation Division",NA,NA,"NFT","NEFTEAVIA","Russia","N"
3634,"Neiltown Air",NA,NA,"NLA","NEILTOWN AIR","Canada","N"
3635,"Nelair Charters",NA,NA,"NLC","NELAIR","South Africa","N"
3636,"Nelson Aviation College",NA,NA,"CGE","COLLEGE","New Zealand","N"
3637,"Nepal Airlines",NA,"RA","RNA","ROYAL NEPAL","Nepal","Y"
3638,"Neos",NA,"NO","NOS","MOONFLOWER","Italy","N"
3639,"Neosiam Airways",NA,NA,"TOX","SKY KINGDOM","Thailand","N"
3640,"Neric",NA,NA,"NSL","NERICAIR","United Kingdom","N"
3641,"NetJets",NA,"1I","EJA","EXECJET","United States","Y"
3642,"Network Aviation Services",NA,NA,"NET","NETWORK","Nigeria","N"
3643,"New England Air Express",NA,NA,"NEZ","ENGAIR","United States","N"
3644,"New England Airlines",NA,"EJ","NEA","NEW ENGLAND","United States","Y"
3645,"New Heights 291",NA,NA,"NHT","NEWHEIGHTS","South Africa","N"
3646,"New World Jet Corporation",NA,NA,"NWD","NEW WORLD","United States","N"
3647,"New York Helicopter",NA,NA,"NYH","NEW YORK","United States","N"
3648,"New York State Police",NA,NA,"GRY","GRAY RIDER","United States","N"
3649,"New Zealand Air Defence Force",NA,NA,"KRC","KIWI RESCUE","New Zealand","N"
3650,"Newair",NA,NA,"HVA","HAVEN-AIR","United States","N"
3651,"Newfoundland Labrador Air Transport",NA,NA,"NLT","NALAIR","Canada","N"
3652,"NextJet",NA,"2N","NTJ","NEXTJET","Sweden","Y"
3653,"Nextflight Aviation",NA,NA,"NXF","NEXTFLIGHT","United States","N"
3654,"Nexus Aviation",NA,NA,"NXS","NEXUS AVIATION","Nigeria","N"
3655,"Nicaraguense De Aviacion",NA,NA,"NIS","NICA","Nicaragua","N"
3656,"Nicon Airways",NA,NA,"NCN","NICON AIRWAYS","Nigeria","N"
3657,"Nigeria Airways",NA,NA,"NGA","NIGERIA","Nigeria","N"
3658,"Nigerian Air Force",NA,NA,"NGR","NIGERIAN AIRFORCE","Nigeria","N"
3659,"Nigerian Global",NA,NA,"NGX","AIR GLOBAL","Nigeria","N"
3660,"Night Express",NA,NA,"EXT","EXECUTIVE","Germany","N"
3661,"Niki",NA,"HG","NLY","FLYNIKI","Austria","Y"
3662,"Nikolaev-Air",NA,NA,"NKV","AIR NIKOLAEV","Ukraine","N"
3663,"Nile Safaris Aviation",NA,NA,"NSA","NILE SAFARIS","Sudan","N"
3664,"Nile Valley Aviation Company",NA,NA,"NVA",NA,"Egypt","N"
3665,"Nile Wings Aviation Services",NA,NA,"NLW","NILE WINGS","Sudan","N"
3666,"Nimbus Aviation",NA,NA,"NBS","NIMBUS","United Kingdom","N"
3667,"Nippon Cargo Airlines",NA,"KZ","NCA","NIPPON CARGO","Japan","N"
3668,"Nizhnevartovskavia",NA,NA,"NVK","VARTOSKAVIA","Russia","N"
3669,"Search and Rescue 202",NA,NA,"SRG",NA,"United Kingdom","N"
3670,"Search and Rescue 22",NA,NA,"SRD",NA,"United Kingdom","N"
3671,"No. 32 (The Royal) Squadron RAF",NA,NA,"NOH","NORTHOLT","United Kingdom","N"
3672,"84 Squadron Royal Air Force @ RAF Akrotiri",NA,NA,"AKG","GRIFTER","United Kingdom","N"
3673,"Nobil Air",NA,NA,"NBL","NOBIL AIR","Moldova","N"
3674,"Nok Air",NA,"DD","NOK","NOK AIR","Thailand","Y"
3675,"Nolinor Aviation",NA,NA,"NRL","NOLINOR","Canada","N"
3676,"Nomad Aviation",NA,NA,"NMD","NOMAD AIR","Namibia","N"
3677,"Norcopter",NA,NA,"NOC",NA,"Norway","N"
3678,"Nord-Flyg",NA,NA,"NEF","NORDEX","Sweden","N"
3679,"Nordeste Linhas Aereas Regionais",NA,"JH","NES","NORDESTE","Brazil","N"
3680,"Nordic Regional",NA,"6N","NRD","NORTH RIDER","Sweden","N"
3681,"Nordic Solutions",NA,NA,"NVD","NORDVIND","Lithuania","N"
3682,"Nordstree (Australia)",NA,NA,"NDS",NA,"Australia","N"
3683,"Norestair",NA,NA,"NRT","NORESTAIR","Spain","N"
3684,"Norfolk County Flight College",NA,NA,"NCF","COUNTY","United Kingdom","Y"
3685,"Norontair",NA,NA,"NOA","NORONTAIR","Canada","N"
3686,"Norrlandsflyg",NA,NA,"HMF","LIFEGUARD SWEDEN","Sweden","N"
3687,"Norse Air Charter",NA,NA,"NRX","NORSE AIR","South Africa","N"
3688,"Norsk Flyrjeneste",NA,NA,"NIR","NORSEMAN","Norway","N"
3689,"Norsk Helikopter",NA,NA,"NOR","NORSKE","Norway","N"
3690,"Norsk Luftambulanse",NA,NA,"DOC","HELIDOC","Norway","N"
3691,"Nortavia",NA,NA,"RTV","TIC-TAC","Portugal","N"
3692,"North Adria Aviation",NA,NA,"NAI","NORTH-ADRIA","Croatia","N"
3693,"North American Airlines",NA,NA,"NTM","NORTHAM","Canada","Y"
3694,"North American Charters",NA,NA,"HMR","HAMMER","Canada","Y"
3695,"North American Jet Charter Group",NA,NA,"NAJ","JET GROUP","United States","N"
3696,"North Atlantic Air Inc",NA,NA,"NAT","MASS AIR","United States","N"
3697,"North Atlantic Cargo",NA,NA,"NFC","NORTH ATLANTIC","Norway","N"
3698,"North British Airlines",NA,NA,"NBN","TEESAIR","United Kingdom","N"
3699,"North Caribou Flying Service Ltd",NA,NA,"NCB","NORTH CARIBOU","Canada","N"
3700,"North Coast Air Services Ltd",NA,NA,"NCC","NORTH COAST","Canada","N"
3701,"North Coast Aviation",NA,"N9",NA,NA,"Papua New Guinea","N"
3702,"North Flying",NA,"M3","NFA","NORTH FLYING","Denmark","N"
3703,"North Sea Airways",NA,NA,"NRC","NORTH SEA","Netherlands","N"
3704,"North Star Air Cargo",NA,NA,"SBX","SKY BOX","United States","N"
3705,"North Vancouver Airlines",NA,NA,"NRV","NORVAN","Canada","N"
3706,"North West Airlines",NA,NA,"NWW","HALANT","Australia","N"
3707,"North West Geomatics",NA,NA,"PTO","PHOTO","Canada","N"
3708,"North-East Airlines",NA,NA,"NEN","NORTHEAST SWAN","Nigeria","N"
3709,"North-West Air Transport Company - Vyborg",NA,NA,"VBG","VYBORG AIR","Russia","N"
3710,"North-Wright Airways",NA,"HW","NWL","NORTHWRIGHT","Canada","N"
3711,"Northafrican Air Transport",NA,NA,"NLL","NORTHAFRICAN AIR","Libya","N"
3712,"Northaire Feight Lines",NA,NA,"NFL","GREAT LAKES","United States","N"
3713,"Northamptonshire School of Flying",NA,NA,"NSF","NORTON","United Kingdom","N"
3714,"Northcoast Executive Airlines",NA,NA,"NCE","TOP HAT","United States","N"
3715,"Northeast Airlines",NA,NA,"NEE","NORTHEAST","United States","N"
3716,"Northeast Aviation",NA,NA,"NPX","NORTHEAST EXPRESS","United States","N"
3717,"Northern Air Cargo",NA,"NC","NAC","YUKON","United States","N"
3718,"Northern Airlines Sanya",NA,NA,"BYC","BEIYA","China","N"
3719,"Northern Airways",NA,NA,"NDA","NORTHERN DAKOTA","United States","N"
3720,"Northern Aviation Service",NA,NA,"CMU","LANNA AIR","Thailand","N"
3721,"Northern Dene Airways",NA,"U7",NA,NA,"Canada","Y"
3722,"Northern Executive Aviation",NA,NA,"NEX","NEATAX","United Kingdom","N"
3723,"Northern Illinois Commuter",NA,NA,"NIC","ILLINOIS COMMUTER","United States","N"
3724,"Northern Jet Management",NA,NA,"NTX","NORTAX","United States","N"
3725,"Northern Thunderbird Air",NA,NA,"NTA","THUNDERBIRD","Canada","N"
3726,"Northland Aviation",NA,NA,"KOE","KOKEE","United States","N"
3727,"Northstar Aviation",NA,NA,"NSS","NORTHSTAR","United States","N"
3728,"Northumbria Helicopters",NA,NA,"NHL","NORTHUMBRIA","United Kingdom","N"
3729,"Northway Aviation Ltd",NA,NA,"NAL","NORTHWAY","Canada","N"
3730,"Northwest Aero Associates",NA,NA,"NWE",NA,"United States","N"
3731,"Northwest Airlines",NA,"NW","NWA","NORTHWEST","United States","Y"
3732,"Northwest Regional Airlines",NA,"FY","NWR",NA,"Australia","N"
3733,"Northwest Territorial Airways",NA,NA,"NWT","TERRITORIAL","Canada","N"
3734,"Northwestern Air",NA,"J3","PLR","POLARIS","Canada","Y"
3735,"Northwinds Northern",NA,NA,"NWN","NORTHWINDS","Canada","N"
3736,"Nortland Air Manitoba",NA,NA,"NAM","MANITOBA","Canada","N"
3737,"Norwegian Air Shuttle",NA,"DY","NAX","NOR SHUTTLE","Norway","Y"
3738,"Norwegian Aviation College",NA,NA,"TFN","SPRIT","Norway","Y"
3739,"Notams International",NA,NA,"XNT",NA,"United States","N"
3740,"Nouvel Air Tunisie",NA,"BJ","LBT","NOUVELAIR","Tunisia","Y"
3741,"Nova Airline",NA,"M4","NOV","NOVANILE","Sudan","N"
3742,"Nova Scotia Department of Lands and Forests",NA,NA,"PTR","PATROL","Canada","N"
3743,"Novair",NA,"1I","NVR","NAVIGATOR","Sweden","Y"
3744,"Novogorod Air Enterprise",NA,NA,"NVG","SADKO AVIA","Russia","N"
3745,"Novosibirsk Aircraft Repairing Plant",NA,NA,"NSP","NARPAIR","Russia","N"
3746,"Novosibirsk Aviaenterprise",NA,NA,"NBE","NAKAIR","Russia","N"
3747,"Novosibirsk Aviation Production Association",NA,NA,"NPO","NOVSIB","Russia","N"
3748,"Noy Aviation",NA,NA,"NOY","NOY AVIATION","Israel","N"
3749,"Nuevo Continente",NA,"N6","ACQ","AERO CONTINENTE","Peru","N"
3750,"Nuevo Horizonte Internacional",NA,NA,"NHR","NUEVO HORIZONTE","Mexico","N"
3751,"Nunasi-Central Airlines",NA,NA,"NUN","NUNASI","Canada","N"
3752,"Nurman Avia Indopura",NA,NA,"NIN","NURVINDO","Indonesia","N"
3753,"Nyasa Express",NA,NA,"NYS","NYASA","Malawi","N"
3754,"Nas Air",NA,"XY","KNE","NAS EXPRESS","Saudi Arabia","Y"
3755,"O Air",NA,NA,"OCN","O-BIRD","France","N"
3756,"O'Connor Airlines",NA,"UQ","OCM","OCONNOR","Australia","N"
3757,"OAG",NA,"CR",NA,NA,"United Kingdom","N"
3758,"OSACOM",NA,NA,"JPA","J-PAT","United States","N"
3759,"Oasis Hong Kong Airlines",NA,"O8","OHK","OASIS","Hong Kong","Y"
3760,"Ocean Air",NA,NA,"BCN","BLUE OCEAN","Mauritania","Y"
3761,"Ocean Airlines",NA,"VC","VCX","OCEANCARGO","Italy","N"
3762,"Ocean Sky (UK)",NA,NA,"OCS","OCEANSKY","United Kingdom","N"
3763,"Ocean Wings Commuter Service",NA,NA,"TUK","TUCKERNUCK","United States","N"
3764,"Oceanair",NA,"O6","ONE","OCEANAIR","Brazil","Y"
3765,"Oceanic Airlines",NA,"O2",NA,NA,"Guinea","Y"
3766,"Odessa Airlines",NA,NA,"ODS","ODESSA AIR","Ukraine","N"
3767,"Odyssey International",NA,NA,"ODY","ODYSSEY","Canada","N"
3768,"Office Federal De'Aviation Civile",NA,NA,"FOC","FOCA","Switzerland","N"
3769,"Ogooue Air Cargo",NA,NA,"GBO",NA,"Gabon","N"
3770,"Okada Airlines",NA,NA,"OKJ","OKADA AIR","Nigeria","N"
3771,"Okapi Airways",NA,NA,"OKP","OKAPI","Democratic Republic of Congo","N"
3772,"Okay Airways",NA,NA,"OKA","OKAYJET","China","N"
3773,"Oklahoma Department of Public Safety",NA,NA,"OKL","OKLAHOMA","United States","N"
3774,"Olimex Aerotaxi",NA,NA,"OLX","OLIMEX","Czech Republic","N"
3775,"Olimp Air",NA,NA,"KVK","PONTA","Kazakhstan","N"
3776,"Olympic Airlines",NA,"OA","OAL","OLYMPIC","Greece","Y"
3777,"Olympic Aviation",NA,NA,"OLY","OLAVIA","Greece","N"
3778,"Oman Air",NA,"WY","OMA","OMAN AIR","Oman","Y"
3779,"Oman Royal Flight",NA,NA,"ORF","OMAN","Oman","N"
3780,"Omni - Aviacao e Tecnologia",NA,NA,"OAV","OMNI","Portugal","N"
3781,"Omni Air International",NA,"OY","OAE","OMNI-EXPRESS","United States","Y"
3782,"Omniflys",NA,NA,"OMF","OMNIFLYS","Mexico","N"
3783,"Omskavia Airline",NA,"N3","OMS","OMSK","Russia","N"
3784,"On Air Limited",NA,NA,"ORL","ON AIR","Canada","N"
3785,"One Two Go Airlines",NA,NA,"OTG","THAI EXPRESS","Thailand","Y"
3786,"Onetime Airlines Zambia",NA,NA,"OTM","ZEDTIME","Zambia","N"
3787,"Ontario Ministry of Health",NA,NA,"MED","MEDICAL","Canada","N"
3788,"Onur Air",NA,"8Q","OHY","ONUR AIR","Turkey","Y"
3789,"Opal Air",NA,NA,"OPA",NA,"Australia","N"
3790,"Open Sky Aviation",NA,NA,"OSA",NA,"Lebanon","N"
3791,"OpenSkies",NA,NA,"BOS","MISTRAL","United Kingdom","N"
3792,"Operadora Turistica Aurora",NA,NA,"ORR","TURISTICA AURORA","Mexico","N"
3793,"Operadora de Lineas Ejecutivas",NA,NA,"OLE","OPERADORA","Mexico","N"
3794,"Operadora de Transportes Aereos",NA,NA,"OTP","OPERADORA AEREO","Mexico","N"
3795,"Operadora de Veulos Ejectutivos",NA,NA,"OPV","OPERADORA DE VUELOS","Mexico","N"
3796,"Operation Enduring Freedom",NA,NA,"LLO","APOLLO","Canada","N"
3797,"Operational Aviation Services",NA,NA,"OAX",NA,"Australia","N"
3798,"Orange Air Services",NA,NA,"ORD","ORANGE SERVICES","Sierra Leone","N"
3799,"Orange Air Sierra Leone",NA,NA,"ORJ","ORANGE SIERRA","Sierra Leone","N"
3800,"Orange Aviation",NA,NA,"ORE","ORANGE AVIATION","Israel","N"
3801,"Orbit Express Airlines",NA,NA,"ORX","OREX","Turkey","N"
3802,"Orca Air",NA,NA,"ORK","ORCA TAXI","Egypt","N"
3803,"Orebro Aviation",NA,NA,"BUE","BLUELIGHT","Sweden","N"
3804,"Orel State Air Enterprise",NA,NA,"ORM","ORPRISE","Russia","N"
3805,"Orenburg Airlines",NA,"R2","ORB","ORENBURG","Russia","Y"
3806,"Organizacion De Transportes Aereos",NA,NA,"OTA","ORGANIZACION","Mexico","N"
3807,"Organizacoes Mambra",NA,NA,"OML","MAMBRA","Angola","N"
3808,"Orient Air",NA,NA,"OVV","ORIENTSYR","Syrian Arab Republic","N"
3809,"Orient Airlines",NA,NA,"OTR","ORIENTROC","Sudan","N"
3810,"Orient Airways",NA,NA,"ORN","ORIENT LINER","Pakistan","N"
3811,"Orient Thai Airlines",NA,"OX","OEA","ORIENT THAI","Thailand","Y"
3812,"Oriental Air Bridge",NA,NA,"NGK","ORIENTAL BRIDGE","Japan","N"
3813,"Oriental Airlines",NA,NA,"OAC","ORIENTAL AIR","Nigeria","N"
3814,"Origin Pacific Airways",NA,"QO","OGN","ORIGIN","New Zealand","Y"
3815,"Orion Air Charter",NA,NA,"OED","ORION CHARTER","South Africa","N"
3816,"Orion-x",NA,NA,"OIX","ORIONIX","Russia","N"
3817,"Orlan-2000",NA,NA,"KOV","ORLAN","Kazakhstan","N"
3818,"Ornage Aircraft Leasing",NA,NA,"RNG","ORANGE","Netherlands","N"
3819,"Orscom Tourist Installations Company",NA,NA,"OAD","ORSCOM","Egypt","N"
3820,"Osh Avia",NA,NA,"OSH","OSH AVIA","Kyrgyzstan","N"
3821,"Ostend Air College",NA,NA,"OCO","AIR COLLEGE","Belgium","N"
3822,"Ostfriesische Lufttransport",NA,"OL","OLT","OLTRA","Germany","Y"
3823,"Oulun Tilauslento",NA,NA,"FNL","FINN FLIGHT","Finland","N"
3824,"Our Airline",NA,"ON","RON","OUR AIRLINE","Nauru","N"
3825,"Out Of The Blue Air Safaris",NA,NA,"OOT","OOTBAS","South Africa","N"
3826,"Overland Airways",NA,"OJ","OLA","OVERLAND","Nigeria","Y"
3827,"Oxaero",NA,NA,"OXE","OXOE","United Kingdom","N"
3828,"Oxford Air Services",NA,NA,"WDK","WOODSTOCK","United Kingdom","N"
3829,"Oxley Aviation",NA,NA,"OAA",NA,"Australia","N"
3830,"Ozark Air Lines",NA,"OZ","OZR","OZARK","United States","N"
3831,"Ozjet Airlines",NA,"O7","OZJ","AUSJET","Australia","Y"
3832,"P & P Floss Pick Manufacturers",NA,NA,"KTL","KNOTTSBERRY","South Africa","N"
3833,"PAC Air",NA,NA,"PCR","PACAIR","United States","N"
3834,"PAN Air",NA,"PV","PNR","SKYJET","Spain","Y"
3835,"PB Air",NA,"9Q","PBA","PEEBEE AIR","Thailand","Y"
3836,"PDQ Air Charter",NA,NA,"PDQ","DISPATCH","United States","N"
3837,"PHH Aviation System",NA,NA,"XAS",NA,"United States","N"
3838,"PLM Dollar Group",NA,NA,"PDG","OSPREY","United Kingdom","N"
3839,"PLUNA",NA,"PU","PUA","PLUNA","Uruguay","Y"
3840,"PMTair",NA,"U4","PMT","MULTITRADE","Cambodia","Y"
3841,"PRT Aviation",NA,NA,"PRP","PRONTO","Spain","N"
3842,"PSA Airlines",NA,NA,"JIA","BLUE STREAK","United States","N"
3843,"PTL Luftfahrtunternehemen",NA,NA,"KST","KING STAR","Germany","N"
3844,"Paccair",NA,NA,"WIS","WISCAIR","United States","N"
3845,"Pace Airlines",NA,"Y5","PCE","PACE","United States","N"
3846,"Pacific Air Boats",NA,NA,"PAB","AIR BOATS","Canada","N"
3847,"Pacific Air Charter",NA,NA,"PRC","PACIFIC CHARTER","United States","N"
3848,"Pacific Air Express",NA,NA,"PCF","PACIFIC EXPRESS","United States","N"
3849,"Pacific Air Transport",NA,NA,"PXP","PAK EXPRESS","United States","N"
3850,"Jetstar Pacific","Pacific Airlines","BL","PIC","PACIFIC AIRLINES","Vietnam","Y"
3851,"Pacific Alaska Airlines",NA,NA,"PAK","PACIFIC ALASKA","United States","N"
3852,"Pacific Aviation (Australia)",NA,NA,"PCV","PACAV","Australia","N"
3853,"Pacific Aviation (United States)",NA,NA,"PCX",NA,"United States","N"
3854,"Pacific Blue",NA,"DJ","PBN","BLUEBIRD","New Zealand","N"
3855,"Pacific Coast Airlines",NA,NA,"PQA","SAGE BRUSH","United States","N"
3856,"Pacific Coastal Airline",NA,"8P","PCO","PASCO","Canada","Y"
3857,"Pacific East Asia Cargo Airlines",NA,"Q8","PEC","PAC-EAST CARGO","Philippines","Y"
3858,"Pacific Flight Services",NA,NA,"PFA","PACIFIC SING","Singapore","N"
3859,"Pacific International Airlines",NA,NA,"PIN","ROAD RUNNERS","United States","N"
3860,"Pacific Island Aviation",NA,NA,"PSA","PACIFIC ISLE","United States","Y"
3861,"Pacific Jet",NA,NA,"PCJ","PACIFIC JET","United States","N"
3862,"Pacific Pearl Airways",NA,NA,"PPM","PACIFIC PEARL","Philippines","N"
3863,"Pacific Rim Airways",NA,NA,"PAR","PACRIM","Australia","N"
3864,"Pacific Southwest Airlines",NA,"PS","PSX","SMILEY","United States","N"
3865,"Pacific Wings",NA,"LW","NMI","TSUNAMI","United States","Y"
3866,"Pacificair",NA,"GX",NA,NA,"Philippines","N"
3867,"Pacificair Airlines",NA,NA,"PFR","PACIFIC WEST","United States","N"
3868,"Package Express",NA,NA,"RCY","RACE CITY","United States","N"
3869,"Paisajes Espanoles",NA,NA,"PAE","PAISAJES","Spain","N"
3870,"Pak West Airlines",NA,NA,"PKW","PLATINUM WEST","United States","N"
3871,"Pakistan International Airlines","PIA Pakistan International","PK","PIA","PAKISTAN","Pakistan","Y"
3872,"Pakker Avio",NA,NA,"PKR","PAKKER AVIO","Estonia","N"
3873,"Pal Aerolineas",NA,NA,"LPA","LINEASPAL","Mexico","N"
3874,"Palau Asia Pacific Airlines",NA,NA,"PPC","PALAU ASIAPAC","Palau","N"
3875,"Palau Trans Pacific Airline",NA,"GP","PTP","TRANS PACIFIC","Palau","N"
3876,"Palestinian Airlines",NA,"PF","PNW","PALESTINIAN","Egypt","N"
3877,"Palmer Aviation",NA,NA,"JSP","PALMER","United Kingdom","N"
3878,"Pamir Airways",NA,"NR","PIR","PAMIR","Afghanistan","N"
3879,"Pan African Air Services",NA,NA,"PFN","PANAFRICAN","Sierra Leone","N"
3880,"Pan African Airways",NA,NA,"ODM",NA,"Kenya","N"
3881,"Pan Air",NA,NA,"PAX","PANNEX","United States","N"
3882,"Pan Am Weather Systems",NA,NA,"XPA",NA,"United States","N"
3883,"Pan Am World Airways",NA,NA,"PWD",NA,"Dominican Republic","N"
3885,"Pan American Airways",NA,"PA","PAA",NA,"United States","N"
3886,"Pan American World Airways",NA,"PA","PAA","CLIPPER","United States","N"
3887,"Pan Europeenne Air Service",NA,NA,"PEA",NA,"France","N"
3888,"Pan Havacilik Ve Ticaret",NA,NA,"PHT","PANANK","Turkey","N"
3889,"Pan Malaysian Air Transport",NA,NA,"PMA","PAN MALAYSIA","Malaysia","N"
3890,"Pan-Air",NA,NA,"PNC","PANAIRSA","Mexico","N"
3891,"Panafrican Airways",NA,"PQ","PNF","PANWAYS","Ivory Coast","N"
3892,"Panagra Airways",NA,NA,"PGI","PANAGRA","United States","N"
3893,"Panamedia",NA,NA,"PEI","PANAMEDIA","Spain","N"
3894,"Panavia",NA,NA,"PVI",NA,"Panama","N"
3895,"Panh",NA,NA,"PNH","KUBAN LIK","Russia","N"
3896,"Pannon Air Service",NA,NA,"PHU","PANNON","Hungary","N"
3897,"Panorama",NA,NA,"PNM","PANORAMA","Spain","N"
3898,"Panorama Air Tour",NA,NA,"PAH","LANI","United States","N"
3899,"Panorama Flight Service",NA,NA,"AFD","AIRFED","United States","N"
3900,"Pantanal Linhas AÃ©reas",NA,"P8","PTN","PANTANAL","Brazil","N"
3901,"Papair Terminal",NA,NA,"HMP","PAPAIR TERMINAL","Haiti","N"
3902,"Paradise Airways",NA,NA,"PAI","SEA RAY","United States","N"
3903,"Paradise Island Airways",NA,NA,"PDI","PARADISE ISLAND","United States","N"
3904,"Paragon Air Express",NA,NA,"PGX","PARAGON EXPRESS","United States","N"
3905,"Paragon Global Flight Support",NA,NA,"PGF",NA,"United Kingdom","N"
3906,"Paramount Airlines",NA,NA,"PRR","PARAMOUNT","Sierra Leone","N"
3907,"Paramount Airways",NA,"I7","PMW","PARAWAY","India","Y"
3908,"Parcel Express",NA,NA,"APE","AIR PARCEL","United States","N"
3909,"Pariz Air",NA,NA,"IRE","PARIZAIR","Iran","N"
3910,"Pars Aviation Service",NA,NA,"PRA","PARSAVIA","Iran","N"
3911,"Parsa",NA,NA,"PST","TURISMO REGIONAL","Panama","N"
3912,"Parsons Airways Northern",NA,NA,"FAP",NA,"Canada","N"
3913,"Pascan Aviation",NA,NA,"PSC","PASCAN","Canada","N"
3914,"Passaredo Transportes Aereos",NA,NA,"PTB","PASSAREDO","Brazil","Y"
3915,"Patria Cargas Aereas",NA,NA,"PTC","PATRIA","Argentina","N"
3916,"Patriot Aviation Limited",NA,NA,"BYT","BYTE","United Kingdom","N"
3917,"Patterson Aviation Company",NA,NA,"ETL","ENTEL","United States","N"
3918,"Pawan Hans",NA,NA,"PHE","PAWAN HANS","India","N"
3919,"Payam Air",NA,NA,"IRP","PAYAMAIR","Iran","N"
3920,"Peach Air",NA,NA,"KGC","GOLDCREST","United Kingdom","N"
3921,"Pearl Air",NA,NA,"PRL","PEARL LINE","Pakistan","N"
3922,"Pearl Air Services",NA,NA,"PBY","PEARL SERVICES","Uganda","N"
3923,"Pearl Airways",NA,"HP","HPA","PEARL AIRWAYS","Haiti","N"
3924,"Peau Vava%GÊ»%@u",NA,NA,"PVU","PEAU","Tonga","N"
3925,"Pecotox Air",NA,NA,"PXA","PECOTOX","Moldova","N"
3926,"Pegasus Airlines",NA,"PC","PGT","SUNTURK","Turkey","Y"
3927,"Pegasus Aviation",NA,NA,"PEV","PEGAVIATION","Greece","N"
3928,"Pegasus Hava Tasimaciligi",NA,"1I",NA,NA,"Turkey","N"
3929,"Pegasus Helicopters",NA,NA,"HAK","HELIFALCON","Norway","N"
3930,"Pelican Air Services",NA,NA,"PDF","PELICAN AIRWAYS","South Africa","N"
3931,"Pelican Express",NA,NA,"PEX","PELICAN EXPRESS","United States","N"
3932,"Pelita Air Service",NA,NA,"PAS","PELITA","Indonesia","N"
3933,"Pem-Air",NA,NA,"PEM","PEM-AIR","Canada","N"
3934,"Pen-Avia",NA,NA,"PDY","PENDLEY","United Kingdom","N"
3935,"Peninsula Airways",NA,"KS","PEN","PENINSULA","United States","Y"
3936,"Peninter Aerea",NA,NA,"PNE","PENINTER","Mexico","N"
3937,"Penya De L'Aire",NA,NA,"PCA","PENA DEL AIRE","Spain","N"
3938,"Peran",NA,NA,"CVT","CVETA","Kazakhstan","N"
3939,"Perforadora Central",NA,NA,"PCC","PERFORADORA CENTRAL","Mexico","N"
3940,"Perimeter Aviation",NA,NA,"PAG","PERIMETER","Canada","N"
3941,"Perm Airlines",NA,"P9","PGP","PERM AIR","Russia","N"
3942,"Personas Y Pasquetes Por Air",NA,NA,"PPQ","PERSONSPAQ","Mexico","N"
3943,"Peruvian Air Force",NA,NA,"FPR",NA,"Peru","N"
3944,"Peruvian Navy",NA,NA,"INP",NA,"Peru","N"
3945,"Petroleos Mexicanos",NA,NA,"PMX","PEMEX","Mexico","N"
3946,"Petroleum Helicopters",NA,NA,"PHM","PETROLEUM","United States","N"
3947,"Petroleum Helicopters de Colombia",NA,NA,"PHC","HELICOPTERS","Colombia","N"
3948,"Petropavlovsk-Kamchatsk Air Enterprise",NA,NA,"PTK","PETROKAM","Russia","N"
3949,"Petty Transport",NA,NA,"PTY","PETTY","United States","N"
3950,"Phenix Aviation",NA,NA,"PHV","NEW BIRD","France","N"
3951,"Phetchabun Airline",NA,NA,"PMY","PHETCHABUN AIR","Thailand","N"
3952,"Philippine Airlines",NA,"PR","PAL","PHILIPPINE","Philippines","Y"
3953,"Philips Aviation Services",NA,NA,"PHI","PHILAIR","Netherlands","N"
3954,"Phillips Air",NA,NA,"BCH","BEACHBALL","United States","N"
3955,"Phillips Alaska",NA,NA,"PDD","PADA","United States","N"
3956,"Phillips Michigan City Flying Service",NA,NA,"PHL","PHILLIPS","United States","N"
3957,"Phoebus Apollo Aviation",NA,NA,"PHB","PHOEBUS","South Africa","N"
3958,"Phoebus Apolloa Zambia",NA,NA,"KZM","CARZAM","Zambia","N"
3959,"Phoenix Air Group",NA,NA,"PHA","GRAY BIRD","United States","N"
3960,"Phoenix Air Lines",NA,NA,"PHN","PHOENIX BRASIL","Brazil","N"
3961,"Phoenix Air Service",NA,NA,"PAM","PHOENIX","Germany","N"
3962,"Phoenix Air Transport",NA,NA,"PPG","PAPAGO","United States","N"
3963,"Phoenix Airline Services",NA,NA,"WDY","WINDYCITY","United States","N"
3964,"Phoenix Airways",NA,"HP",NA,NA,"Switzerland","N"
3965,"Phoenix Avia",NA,NA,"PHY","PHOENIX ARMENIA","Armenia","N"
3966,"Phoenix Aviation",NA,NA,"PHG","PHOENIX GROUP","Kyrgyzstan","N"
3967,"Phoenix Flight Operations",NA,NA,"XPX",NA,"United States","N"
3968,"Phuket Air",NA,"9R","VAP","PHUKET AIR","Thailand","N"
3969,"Piedmont Airlines (1948-1989)",NA,"PI","PDT","PIEDMONT","United States","Y"
3970,"Pilatus Flugzeugwerke",NA,NA,"PCH","PILATUS WINGS","Switzerland","N"
3971,"Pilatus PC-12 Center De Mexico",NA,NA,"PLU","PILATUS MEXICO","Mexico","N"
